Altitude,Theta,Hour,Month,Day,GSD,North,South,West,East,Background Temperature
454.1905233297339,14.691306334087445,15:00,1,29,74.86656977962646,40.829036,40.828186,14.144174189893503,14.145548189893503,286.131103515625
447.8680662534216,12.495729413433288,02:00,2,3,73.82440652528926,40.829036,40.828186,14.144186562374784,14.145560562374785,283.432373046875
448.5171813302868,16.90921003320001,02:00,2,3,73.93140351598133,40.829036,40.828186,14.144185292114814,14.145559292114816,283.432373046875
453.3656358934486,4.356666563505224,15:00,2,3,74.73059932309592,40.829036,40.828186,14.144175804124211,14.145549804124212,287.0849609375
452.8671789765676,23.27382001407199,15:00,2,3,74.64843609503862,40.829036,40.828186,14.14417677955968,14.14555077955968,287.0849609375
450.5314184808713,17.76431379676432,02:00,2,8,74.26342062871505,40.829036,40.828186,14.144181350433415,14.145555350433415,285.981201171875
451.970737789472,19.22730984508842,15:00,2,8,74.50067106419868,40.829036,40.828186,14.14417853381466,14.14555253381466,287.79736328125
451.3985840191217,11.691455454879808,15:00,2,8,74.40636000315192,40.829036,40.828186,14.144179653468257,14.145553653468257,287.79736328125
449.3930358640691,19.76092219204351,15:00,2,13,74.07577514242897,40.829036,40.828186,14.14418357814607,14.14555757814607,286.69140625
452.208102434487,18.877234409591388,02:00,2,15,74.53979710458576,40.829036,40.828186,14.144178069313345,14.145552069313345,283.782958984375
452.7273347101254,20.345954608135006,02:00,2,15,74.62538484232836,40.829036,40.828186,14.144177053222364,14.145551053222365,283.782958984375
448.5985420135685,23.75630340427848,15:00,2,15,73.94481461762118,40.829036,40.828186,14.144185132899256,14.145559132899256,287.951171875
452.9628034476264,16.186052900990013,02:00,2,20,74.66419837048787,40.829036,40.828186,14.144176592431169,14.145550592431167,285.267333984375
453.3998674847644,10.984827335884043,02:00,2,20,74.73624189309304,40.829036,40.828186,14.14417573713606,14.14554973713606,285.267333984375
445.6085115583246,11.290977906076138,15:00,2,20,73.4519524546689,40.829036,40.828186,14.144190984120607,14.145564984120607,288.18701171875
453.111951363303,12.397114192154172,02:00,2,25,74.68878319175323,40.829036,40.828186,14.14417630056208,14.14555030056208,284.106201171875
453.4626669287354,22.795565174178183,02:00,2,25,74.74659344979156,40.829036,40.828186,14.14417561424318,14.145549614243182,284.106201171875
443.3365943718327,22.404110247600634,15:00,2,25,73.07746061074164,40.829036,40.828186,14.144195430058716,14.145569430058716,286.61376953125
442.6870444845854,5.077044988934917,15:00,2,25,72.97039194800858,40.829036,40.828186,14.144196701169571,14.145570701169571,286.61376953125
440.4089069176816,19.32274918696565,15:00,3,2,72.5948747666508,40.829036,40.828186,14.144201159280406,14.145575159280408,287.30029296875
439.8051383344618,23.641222109796573,15:00,3,2,72.49535247271348,40.829036,40.828186,14.144202340801357,14.145576340801355,287.30029296875
451.5300730358222,21.22133561414745,02:00,3,4,74.42803401689378,40.829036,40.828186,14.144179396156048,14.145553396156048,283.545166015625
